0,1170.27,1160.36,1068.44,8.92354,78.9084,0,88.3297
0,1164.27,1161.03,1432.59,8.31291,81.5108,0,92.7161
0,1158.27,1138.64,1144.47,23.0654,85.267,0,90.3731
0,1152.27,1152.6,1167.66,-3.56232,84.792,0,89.1019
0,1146.27,1148.05,1066.85,-2.50291,84.9653,0,84.952
0,1140.27,1146.28,933.594,-8.88332,83.7793,0,74.896
0,1134.27,1151.2,1004.41,-15.2339,78.7492,0,56.2574
0,1128.27,1162.57,962.799,-30.8663,72.0202,0,35.9803
0,1122.27,1163.61,1359.34,-31.7999,62.4524,0,22.4936
0,1116.27,1166.67,929.993,-15.8354,60.341,0,12.6625
0,1110.27,1163.02,970.001,-29.1951,45.9655,0,16.7705
0,1104.27,1122.18,874.359,-10.7165,44.5367,0,33.8202
0,1098.27,1135.57,1289.72,-8.26337,39.6797,0,31.4164
0,1092.27,1129.66,1290.15,-28.2482,34.8909,0,27.2231
0,1086.27,1098.33,990.799,-10.8536,32.9944,0,29.6235
0,1080.27,1090.02,925.583,-5.30101,32.2876,0,29.0881
0,1074.27,1083.41,891.174,21.0685,34.7203,0,53.1863
0,1068.27,1044.66,767.899,21.2516,39.7263,0,74.7996
0,1062.27,1024.43,837.524,34.0624,48.3942,0,82.4566
0,1056.27,1015.02,1148.9,42.5241,59.3169,0,98.7126
0,1050.27,1012.5,1224.9,37.7838,64.3547,0,109.187
0,1044.27,1003.31,1235.31,36.8633,74.5442,0,122.823
0,1038.27,996.941,1240.49,21.0966,83.0369,0,104.133
0,1032.27,1004.05,1156.08,27.6103,90.8256,0,125.382
0,1026.27,998.395,1072.02,-0.370212,94.8417,0,94.4715
0,1020.27,1013.66,975.586,5.95569,95.6358,0,74.4196
0,1014.27,1041.07,900.36,-8.34406,92.0272,0,64.6395
0,1008.27,1054.06,839.569,-43.2611,77.5427,0,34.2816
0,1002.27,1056.61,1195.68,-43.5064,65.6063,0,19.5898
0,996.274,1052.62,1206.89,-50.7135,52.9909,0,9.08867
0,990.274,1039.88,1171.68,-39.2452,43.7234,0,13.463
0,984.274,1036.91,1085.65,-47.3682,32.0028,0,-8.53403
0,978.274,1029.31,851.151,-18.0811,27.677,0,13.3148
0,972.274,992.02,1156.46,-17.771,25.3075,0,-0.0217724
0,966.274,997.107,776.306,-8.25787,21.2266,0,12.9687
0,960.274,959.141,1095.26,1.02008,21.3626,0,26.3048
0,954.274,945.826,1028.81,-1.22206,23.5148,0,22.2927
0,948.274,921.746,724.304,23.8752,27.2781,0,31.6278
0,942.274,927.172,927.597,13.5923,29.0904,0,60.0542
0,936.274,911.918,880.386,33.585,37.2112,0,70.7962
0,930.274,905.694,1069.23,18.4602,43.3422,0,61.8024
0,924.275,900.562,801.086,21.3413,49.8688,0,77.4767
0,918.275,893.599,812.317,33.8962,54.3883,0,86.2944
0,912.275,886.994,1123.66,20.5973,60.8882,0,81.4855
0,906.275,888.666,795.135,15.1037,65.7351,0,80.8388
0,900.275,871.552,744.72,2.63919,70.2537,0,72.8929
0,894.275,877.666,774.689,20.3481,73.6298,0,78.6023
0,888.275,888.75,834.778,-9.76251,72.3282,0,44.3798
0,882.275,915.675,1119.2,-11.3744,64.1616,0,37.7064
0,876.275,908.212,742.31,-23.3428,56.8599,0,25.4397
0,870.275,910.195,762.695,-35.9274,52.0696,0,0.127251
0,864.275,921.199,825.47,-34.3648,41.3767,0,1.13372
0,858.275,896.99,985.565,-34.8431,26.0659,0,-18.4138
0,852.275,886.533,781.128,-30.8318,21.955,0,-10.0543
0,846.276,883.657,1015.62,-17.1804,12.0495,0,3.50803
0,840.276,854.65,984.833,-15.398,8.99153,0,-6.40647
0,834.276,827.484,699.066,11.5129,9.91355,0,5.31582
0,828.276,818.058,774.689,16.4092,13.3275,0,29.7367
0,822.276,812.442,1071.2,14.2504,18.1389,0,39.9742
0,816.276,806.494,951.965,8.80384,19.3128,0,50.7868
0,810.276,785.419,675.476,21.2255,25.8457,0,47.0712
0,804.276,778.99,916.748,12.1516,31.2202,0,43.3718
0,798.276,773.184,747.101,22.583,34.2313,0,42.8021
0,792.276,789.873,699.86,18.0543,37.6468,0,55.7011
0,786.276,781.01,683.472,4.73934,39.6774,0,44.4168
0,780.276,779.437,910.4,6.15531,41.0924,0,45.5491
0,774.276,775.324,935.181,-17.7322,38.7281,0,39.1838
0,768.277,773.83,695.862,-9.83853,37.7453,0,39.8109
0,762.277,780.209,877.563,-16.1394,35.5934,0,31.193
0,756.277,766.591,891.51,-23.6043,31.9284,0,23.5301
0,750.277,764.51,635.895,-7.41028,28.2341,0,22.7328
0,744.277,769.313,903.564,-2.94681,24.1896,0,21.2428
0,738.277,759.15,865.967,-13.3859,21.9129,0,18.223
0,732.277,742.377,885.956,-19.8809,19.2621,0,18.7218
0,726.277,729.282,707.916,-2.70434,18.838,0,16.1336
0,720.277,739.37,861.938,-17.1833,15.2273,0,5.33039
0,714.277,731.274,627.075,-13.2369,13.4623,0,1.83046
0,708.277,725.681,632.263,0.736249,12.1921,0,12.9283
0,702.277,708.904,676.27,-0.563599,12.1169,0,11.5533
0,696.277,707.427,857.941,-4.63431,10.5354,0,3.30825
0,690.278,695.864,788.3,-5.02806,9.86497,0,4.49615
0,684.278,694.171,843.964,-2.51395,8.43091,0,5.91697
0,678.278,680.156,774.353,-3.1428,8.50644,0,5.36364
0,672.278,674.399,594.666,3.96573,9.50062,0,19.4682
0,666.278,658.928,797.516,6.61531,11.5553,0,25.5895
0,660.278,652.519,577.85,-4.16926,12.6505,0,8.48124
0,654.278,658.439,572.235,-3.74513,12.1511,0,12.6421
0,648.278,647.137,501.77,1.02739,12.3459,0,12.1211
0,642.278,654.192,675.903,-10.7228,10.8897,0,15.4987
0,636.278,637.76,594.635,-12.2944,9.79272,0,-2.50164
0,630.278,643.188,468.567,-1.26046,6.41686,0,-6.02285
0,624.278,636.27,638.275,-10.7926,3.90683,0,-4.12577
0,618.278,633.203,697.906,-7.58524,2.89547,0,-4.68977
0,612.279,625.648,559.021,7.81414,3.05306,0,10.8672
0,606.279,612.894,713.074,-5.95426,2.81486,0,6.98263
0,600.279,599.764,479.828,0.463623,2.87667,0,3.3403
0,594.279,589.589,656.616,8.75462,5.3267,0,21.4381
0,588.279,576.015,710.693,11.0373,8.6938,0,33.4394
0,582.279,564.018,501.404,5.37138,12.3212,0,17.6926
0,576.279,576.311,504.181,16.7252,14.5513,0,33.3819
0,570.279,559.015,520.233,13.447,20.6313,0,34.0783
0,564.279,555.338,449.768,14.9125,22.6196,0,37.5321
