1200	1229.3	0	1356.51	0.222222	0.00758926	-0.00293015	0.0105194	0.229811	0	-1.11581	0	0	0	-0.0352361	0.0334742	-0.0687103	-0.0352361	1273.04	1185.56
1200	579.422	0	657.4	0.222222	0.0656747	0.0620578	0.00361693	0.287897	0	-0.970009	0	0	0	-0.0335473	0.0291003	-0.0626476	-0.0335473	0	1158.84
1200	1247.52	0	168.983	0.222222	0.00507067	-0.00475204	0.00982271	0.227293	0	-1.06366	0	0	0	-0.0278277	0.0319098	-0.0597376	-0.0278277	1311.9	1183.14
1200	1898.61	0	5517.63	0.222222	-0.0612198	-0.0698613	0.00864151	0.161002	0	-1.67772	0	0	0	-0.0026505	0.0503316	-0.0529821	-0.0026505	2611.65	1185.58
1200	1237.79	0	7174.42	0.222222	0.00403326	-0.0037793	0.00781256	0.226255	0	-3.31343	0	0	0	0.0599609	0.099403	-0.0394421	0.0599609	1299.74	1175.84
1200	1863.39	0	2941.47	0.222222	-0.0596101	-0.0663388	0.00672871	0.162612	0	-2.4546	0	0	0	0.0535945	0.0736381	-0.0200436	0.0535945	2560.64	1166.14
1200	1214.73	0	2069.98	0.222222	0.00487621	-0.00147292	0.00634914	0.227098	0	-1.73838	0	0	0	0.0447634	0.0521514	-0.00738804	0.0447634	1275.47	1153.99
1200	1817.23	0	1677.33	0.222222	-0.0562999	-0.061723	0.00542314	0.165922	0	-2.27688	0	0	0	0.0721563	0.0683063	0.00384999	0.0721563	2463.46	1171.01
1200	1854.87	0	73.2147	0.222222	-0.0606615	-0.0654866	0.00482506	0.161561	0	-2.29603	0	0	0	0.0865711	0.068881	0.01769	0.0865711	2514.45	1195.28
1200	1291.24	0	-5658.5	0.222222	-0.00493401	-0.00912444	0.00419043	0.217288	0	-2.33009	0	0	0	0.101369	0.0699027	0.0314663	0.101369	1302.18	1280.3
1200	1902.26	0	633.458	0.222222	-0.0676054	-0.070226	0.00262059	0.154617	0	-2.24921	0	0	0	0.112725	0.0674762	0.0452488	0.112725	2504.75	1299.77
1200	1330.12	0	-1684.13	0.222222	-0.0120581	-0.0130116	0.000953555	0.210164	0	-1.77776	0	0	0	0.112179	0.0533327	0.0588463	0.112179	1285.17	1375.06
1200	1956.92	0	5168.08	0.222222	-0.0776328	-0.0756924	-0.00194036	0.144589	0	0.0867663	0	0	0	0.0640588	-0.00260299	0.0666617	0.0640588	2541.2	1372.65
1200	1319.18	0	753.168	0.222222	-0.016206	-0.0119183	-0.00428771	0.206016	0	0.00588517	0	0	0	0.0657347	-0.000176555	0.0659113	0.0657347	1263.31	1375.06
1200	1932.62	0	3046.81	0.222222	-0.0803826	-0.0732617	-0.0071209	0.14184	0	-0.0792529	0	0	0	0.0684738	0.00237759	0.0660963	0.0684738	2497.47	1367.77
1200	1919.27	0	13116.8	0.222222	-0.0811032	-0.0719266	-0.00917666	0.141119	0	1.13396	0	0	0	0.0318983	-0.0340189	0.0659173	0.0318983	2509.61	1328.92
